,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
516,530.659,37,0,18,24,7,15.8,78,7.2
517,502.592,38,0,18.5,24,7,15.3,76.5,7.2
518,459.314,39,0,19,24,7,14.8,75,14.4
519,458.58,40,0,19.5,24,7,14.5,78,14.4
520,446.01,41,0,20,24,7,14.2,81,7.2
521,455.034,42,0,20.5,24,7,14.3,81.5,7.2
522,474.704,43,0,21,24,7,14.4,82,14.4
523,479.315,44,0,21.5,24,7,13.9,84,14.4
524,486.594,45,0,22,24,7,13.4,86,21.6
525,486.384,46,0,22.5,24,7,12.65,89.5,21.6
526,437.057,47,0,23,24,7,11.9,93,14.4
527,386.747,48,0,23.5,24,7,11.7,93.5,14.4
528,347.754,1,0,0,25,7,11.5,94,14.4
529,319.356,2,0,0.5,25,7,10.95,94.5,14.4
530,281.356,3,0,1,25,7,10.4,95,14.4
531,248.301,4,0,1.5,25,7,10.2,96,14.4
532,226.326,5,0,2,25,7,10,97,10.8
533,203.264,6,0,2.5,25,7,9.85,98.5,10.8
534,201.329,7,0,3,25,7,9.7,100,10.8
535,199.386,8,0,3.5,25,7,9.7,99.5,10.8
536,187.241,9,0,4,25,7,9.7,99,10.8
537,194.926,10,0,4.5,25,7,9.4,99.5,10.8
538,183.486,11,0,5,25,7,9.1,100,10.8
539,183.807,12,0,5.5,25,7,9.9,98.5,10.8
540,200.234,13,0,6,25,7,10.7,97,14.4
541,210.115,14,0,6.5,25,7,11.45,94,14.4
542,228.334,15,0,7,25,7,12.2,91,14.4
543,262.43,16,0,7.5,25,7,13,87,14.4
544,300.249,17,0,8,25,7,13.8,83,10.8
545,375.29,18,0,8.5,25,7,14.7,80.5,10.8
546,424.166,19,0,9,25,7,15.6,78,10.8
547,479.411,20,0,9.5,25,7,16.3,71.5,10.8
548,485.765,21,0,10,25,7,17,65,10.8
549,502.936,22,0,10.5,25,7,17.25,66,10.8
550,532.256,23,0,11,25,7,17.5,67,18
551,517.778,24,0,11.5,25,7,16.75,70.5,18
552,520.394,25,0,12,25,7,16,74,21.6
553,532.264,26,0,12.5,25,7,16.2,78,21.6
554,545.337,27,0,13,25,7,16.4,82,21.6
555,497.09,28,0,13.5,25,7,17.05,80,21.6
556,477.205,29,0,14,25,7,17.7,78,25.2
557,451.455,30,0,14.5,25,7,18.25,77.5,25.2
558,446.93,31,0,15,25,7,18.8,77,18
559,435.814,32,0,15.5,25,7,18.7,72,18
560,422.671,33,0,16,25,7,18.6,67,32.4
561,439.455,34,0,16.5,25,7,18,66.5,32.4
562,486.907,35,0,17,25,7,17.4,66,21.6
563,542.352,36,0,17.5,25,7,17.75,65,21.6
564,502.724,37,0,18,25,7,18.1,64,25.2
565,522.466,38,0,18.5,25,7,17.5,65.5,25.2
566,489.583,39,0,19,25,7,16.9,67,18
567,456.269,40,0,19.5,25,7,16.6,69,18
568,468.186,41,0,20,25,7,16.3,71,21.6
569,477.169,42,0,20.5,25,7,16.05,72,21.6
570,487.975,43,0,21,25,7,15.8,73,14.4
571,495.594,44,0,21.5,25,7,15.6,76,14.4
572,481.765,45,0,22,25,7,15.4,79,21.6
573,447.093,46,0,22.5,25,7,15.2,80.5,21.6
574,417.239,47,0,23,25,7,15,82,21.6
575,367.764,48,0,23.5,25,7,14.75,84.5,21.6
576,342.933,1,0,0,26,7,14.5,87,18
577,310.175,2,0,0.5,26,7,14.2,89,18
578,277.319,3,0,1,26,7,13.9,91,18
579,249.626,4,0,1.5,26,7,13.8,92.5,18
580,239.937,5,0,2,26,7,13.7,94,18
581,214.09,6,0,2.5,26,7,13.85,90.5,18
582,205.066,7,0,3,26,7,14,87,25.2
583,191.318,8,0,3.5,26,7,13.85,86.5,25.2
584,185.885,9,0,4,26,7,13.7,86,21.6
585,185.944,10,0,4.5,26,7,13.75,90.5,21.6
586,178.957,11,0,5,26,7,13.8,95,36
587,183.705,12,0,5.5,26,7,13.95,94.5,36
588,193.757,13,0,6,26,7,14.1,94,28.8
589,202.415,14,0,6.5,26,7,14.2,94,28.8
590,206.064,15,0,7,26,7,14.3,94,21.6
591,231.777,16,0,7.5,26,7,15.05,86.5,21.6
592,260.82,17,0,8,26,7,15.8,79,21.6
593,305.734,18,0,8.5,26,7,16.1,76.5,21.6
594,355.458,19,0,9,26,7,16.4,74,32.4
595,411.272,20,0,9.5,26,7,16.7,71.5,32.4
596,476.224,21,0,10,26,7,17,69,28.8
597,505.472,22,0,10.5,26,7,17.45,67.5,28.8
598,503.196,23,0,11,26,7,17.9,66,36
599,518.156,24,0,11.5,26,7,17.85,65.5,36
600,521.667,25,0,12,26,7,17.8,65,32.4
601,558.026,26,0,12.5,26,7,17.8,64.5,32.4
602,524.268,27,0,13,26,7,17.8,64,36
603,506.669,28,0,13.5,26,7,17.55,66,36
604,493.802,29,0,14,26,7,17.3,68,32.4
605,471.537,30,0,14.5,26,7,17.6,69,32.4
606,445.752,31,0,15,26,7,17.9,70,25.2
607,439.259,32,0,15.5,26,7,17.55,70,25.2
608,450.405,33,0,16,26,7,17.2,70,32.4
609,474.819,34,0,16.5,26,7,17.1,71.5,32.4
610,472.815,35,0,17,26,7,17,73,32.4
611,459.743,36,0,17.5,26,7,16.75,74,32.4
612,466.38,37,0,18,26,7,16.5,75,32.4
613,495.912,38,0,18.5,26,7,16.1,77,32.4
614,460.466,39,0,19,26,7,15.7,79,28.8
615,431.999,40,0,19.5,26,7,15.45,79,28.8
616,451.264,41,0,20,26,7,15.2,79,28.8
617,467.661,42,0,20.5,26,7,14.9,79.5,28.8
618,466.572,43,0,21,26,7,14.6,80,25.2
619,485.699,44,0,21.5,26,7,14.55,81,25.2
620,475.755,45,0,22,26,7,14.5,82,25.2
621,453.629,46,0,22.5,26,7,14.2,83.5,25.2
622,420.791,47,0,23,26,7,13.9,85,28.8
623,354.508,48,0,23.5,26,7,13.85,85.5,28.8
624,320.213,1,0,0,27,7,13.8,86,25.2
625,279.777,2,0,0.5,27,7,13.65,87.5,25.2
626,256.823,3,0,1,27,7,13.5,89,28.8
627,227.336,4,0,1.5,27,7,13.3,90.5,28.8
628,214.123,5,0,2,27,7,13.1,92,21.6
629,196.517,6,0,2.5,27,7,13.05,91.5,21.6
630,191.289,7,0,3,27,7,13,91,25.2
631,190.005,8,0,3.5,27,7,12.75,91.5,25.2
632,186.829,9,0,4,27,7,12.5,92,21.6
633,192.161,10,0,4.5,27,7,12.5,91.5,21.6
634,187.408,11,0,5,27,7,12.5,91,21.6
635,194.987,12,0,5.5,27,7,12.6,90,21.6
636,210.5,13,0,6,27,7,12.7,89,25.2
637,243.042,14,0,6.5,27,7,12.7,87.5,25.2
638,276.902,15,0,7,27,7,12.7,86,25.2
639,320.073,16,0,7.5,27,7,13.5,82,25.2
640,346.114,17,0,8,27,7,14.3,78,28.8
641,400.342,18,0,8.5,27,7,14.6,77,28.8
642,441.225,19,0,9,27,7,14.9,76,32.4
643,491.366,20,0,9.5,27,7,15.4,71.5,32.4
644,487.57,21,0,10,27,7,15.9,67,32.4
645,495.007,22,0,10.5,27,7,16.2,66,32.4
646,486.809,23,0,11,27,7,16.5,65,28.8
647,490.465,24,0,11.5,27,7,17.05,65,28.8
648,481.531,25,0,12,27,7,17.6,65,28.8
649,544.211,26,0,12.5,27,7,17.85,61,28.8
650,522.766,27,0,13,27,7,18.1,57,18
651,481.383,28,0,13.5,27,7,17.2,62.5,18
652,475.557,29,0,14,27,7,16.3,68,18
653,472.918,30,0,14.5,27,7,16.1,69,18
654,481.833,31,0,15,27,7,15.9,70,32.4
655,475.142,32,0,15.5,27,7,16.9,62,32.4
656,507.525,33,0,16,27,7,17.9,54,28.8
657,528.912,34,0,16.5,27,7,17.45,56.5,28.8
658,568.777,35,0,17,27,7,17,59,28.8
659,551.601,36,0,17.5,27,7,16.95,61,28.8
660,536.629,37,0,18,27,7,16.9,63,21.6
661,532.34,38,0,18.5,27,7,16.8,63,21.6
662,513.311,39,0,19,27,7,16.7,63,18
663,476.362,40,0,19.5,27,7,15.25,67.5,18
664,475.831,41,0,20,27,7,13.8,72,18
665,474.28,42,0,20.5,27,7,13.55,76,18
666,476.657,43,0,21,27,7,13.3,80,18
667,501.323,44,0,21.5,27,7,13.15,81,18
668,512.976,45,0,22,27,7,13,82,18
669,485.712,46,0,22.5,27,7,12.85,82,18
670,419.533,47,0,23,27,7,12.7,82,14.4
671,366.049,48,0,23.5,27,7,12.7,81,14.4
672,331.329,1,0,0,28,7,12.7,80,14.4
673,288.909,2,0,0.5,28,7,12.6,81.5,14.4
674,244.753,3,0,1,28,7,12.5,83,18
675,228.261,4,0,1.5,28,7,12.65,84,18
676,210.6,5,0,2,28,7,12.8,85,18
677,197.411,6,0,2.5,28,7,12.65,85.5,18
678,185.514,7,0,3,28,7,12.5,86,18
679,186.167,8,0,3.5,28,7,12.45,85.5,18
680,189.178,9,0,4,28,7,12.4,85,18
681,185.614,10,0,4.5,28,7,12.65,84.5,18
682,182.267,11,0,5,28,7,12.9,84,14.4
683,190.843,12,0,5.5,28,7,13.2,83,14.4
684,202.059,13,0,6,28,7,13.5,82,21.6
685,228.341,14,0,6.5,28,7,13.65,82.5,21.6
686,262.312,15,0,7,28,7,13.8,83,18
687,310.102,16,0,7.5,28,7,13.9,84,18
688,370.286,17,0,8,28,7,14,85,25.2
689,453.661,18,0,8.5,28,7,14.55,81,25.2
690,457.218,19,0,9,28,7,15.1,77,28.8
691,486.249,20,0,9.5,28,7,15.75,73.5,28.8
692,525.405,21,0,10,28,7,16.4,70,28.8
693,522.964,22,0,10.5,28,7,16.45,69.5,28.8
694,489.796,23,0,11,28,7,16.5,69,25.2
695,498.209,24,0,11.5,28,7,16.9,67.5,25.2
696,500.6,25,0,12,28,7,17.3,66,28.8
697,522.042,26,0,12.5,28,7,17.6,62,28.8
698,539.45,27,0,13,28,7,17.9,58,39.6
699,513.565,28,0,13.5,28,7,17.35,62,39.6
700,524.082,29,0,14,28,7,16.8,66,32.4
701,528.638,30,0,14.5,28,7,16.25,71.5,32.4
702,542.389,31,0,15,28,7,15.7,77,25.2
703,536.624,32,0,15.5,28,7,15.65,79.5,25.2
704,553.271,33,0,16,28,7,15.6,82,21.6
705,610.737,34,0,16.5,28,7,15.5,85,21.6
706,624.207,35,0,17,28,7,15.4,88,28.8
707,604.242,36,0,17.5,28,7,15.4,88,28.8
708,582.394,37,0,18,28,7,15.4,88,25.2
709,561.475,38,0,18.5,28,7,15.2,88.5,25.2
710,528.085,39,0,19,28,7,15,89,28.8
711,541.504,40,0,19.5,28,7,14.95,88.5,28.8
712,520.849,41,0,20,28,7,14.9,88,25.2
713,518.891,42,0,20.5,28,7,14.65,87.5,25.2
714,523.279,43,0,21,28,7,14.4,87,25.2
715,541.62,44,0,21.5,28,7,14,88.5,25.2
716,529.343,45,0,22,28,7,13.6,90,18
717,509.862,46,0,22.5,28,7,13.3,91,18
718,464.041,47,0,23,28,7,13,92,18
719,400.862,48,0,23.5,28,7,12.8,92.5,18
720,340.676,1,0,0,29,7,12.6,93,14.4
721,285.392,2,0,0.5,29,7,12.35,93.5,14.4
722,253.298,3,0,1,29,7,12.1,94,14.4
723,228.05,4,0,1.5,29,7,12.15,93,14.4
724,210.661,5,0,2,29,7,12.2,92,10.8
725,202.799,6,0,2.5,29,7,11.85,93,10.8
726,188.029,7,0,3,29,7,11.5,94,10.8
727,183.799,8,0,3.5,29,7,11.55,94,10.8
728,192.108,9,0,4,29,7,11.6,94,18
729,191.321,10,0,4.5,29,7,11.35,94.5,18
730,188.936,11,0,5,29,7,11.1,95,14.4
731,194.632,12,0,5.5,29,7,11.5,94,14.4
732,212.597,13,0,6,29,7,11.9,93,14.4
733,235.588,14,0,6.5,29,7,12.4,89.5,14.4
734,282.085,15,0,7,29,7,12.9,86,14.4
735,304.052,16,0,7.5,29,7,13.15,86,14.4
736,350.241,17,0,8,29,7,13.4,86,14.4
737,400.839,18,0,8.5,29,7,13.8,84,14.4
738,458.25,19,0,9,29,7,14.2,82,21.6
739,504.945,20,0,9.5,29,7,14.9,82,21.6
740,535.183,21,0,10,29,7,15.6,82,14.4
741,521.906,22,0,10.5,29,7,15.5,80.5,14.4
742,522.885,23,0,11,29,7,15.4,79,14.4
743,540.694,24,0,11.5,29,7,16,77,14.4
744,527.788,25,0,12,29,7,16.6,75,14.4
745,550.531,26,0,12.5,29,7,17.05,73.5,14.4
746,555.905,27,0,13,29,7,17.5,72,10.8
747,546.255,28,0,13.5,29,7,17.8,69,10.8
748,500.011,29,0,14,29,7,18.1,66,14.4
749,497.835,30,0,14.5,29,7,16.6,72,14.4
750,459.427,31,0,15,29,7,15.1,78,28.8
751,493.066,32,0,15.5,29,7,15.4,80.5,28.8
752,497.418,33,0,16,29,7,15.7,83,18
753,568.922,34,0,16.5,29,7,14.65,85.5,18
754,587.337,35,0,17,29,7,13.6,88,10.8
755,588.492,36,0,17.5,29,7,13.2,83.5,10.8
756,564.775,37,0,18,29,7,12.8,79,18
757,567.617,38,0,18.5,29,7,12.85,82,18
758,524.463,39,0,19,29,7,12.9,85,10.8
759,534.18,40,0,19.5,29,7,12.85,86,10.8
760,515.051,41,0,20,29,7,12.8,87,18
761,481.543,42,0,20.5,29,7,11.8,89.5,18
762,504.534,43,0,21,29,7,10.8,92,10.8
763,529.135,44,0,21.5,29,7,11.3,90,10.8
764,521.988,45,0,22,29,7,11.8,88,7.2
765,480.579,46,0,22.5,29,7,11.65,89.5,7.2
766,438.306,47,0,23,29,7,11.5,91,21.6
767,388.092,48,0,23.5,29,7,11.45,89.5,21.6
768,352.289,1,0,0,30,7,11.4,88,25.2
769,297.712,2,0,0.5,30,7,11.05,89,25.2
770,262.999,3,0,1,30,7,10.7,90,18
771,217.045,4,0,1.5,30,7,10.75,89.5,18
772,205.21,5,0,2,30,7,10.8,89,18
773,187.057,6,0,2.5,30,7,10.65,90.5,18
774,184.268,7,0,3,30,7,10.5,92,18
775,183.769,8,0,3.5,30,7,10.5,90.5,18
776,185.819,9,0,4,30,7,10.5,89,25.2
777,192.41,10,0,4.5,30,7,10.35,89,25.2
778,181.212,11,0,5,30,7,10.2,89,21.6
779,188.297,12,0,5.5,30,7,10.2,89,21.6
780,210.056,13,0,6,30,7,10.2,89,21.6
781,249.361,14,0,6.5,30,7,10.3,88.5,21.6
782,274.222,15,0,7,30,7,10.4,88,25.2
783,331.955,16,0,7.5,30,7,11.2,85.5,25.2
784,367.613,17,0,8,30,7,12,83,21.6
785,433.23,18,0,8.5,30,7,12.65,77,21.6
786,460.034,19,0,9,30,7,13.3,71,28.8
787,492.978,20,0,9.5,30,7,13.8,70.5,28.8
788,499.419,21,0,10,30,7,14.3,70,28.8
789,496.099,22,0,10.5,30,7,14.8,66,28.8
790,481.864,23,0,11,30,7,15.3,62,28.8
791,488.608,24,0,11.5,30,7,15.85,63.5,28.8
792,513.417,25,0,12,30,7,16.4,65,32.4
793,523.725,26,0,12.5,30,7,16.5,63.5,32.4
794,508.13,27,0,13,30,7,16.6,62,28.8
795,482.517,28,0,13.5,30,7,16.2,66,28.8
796,446.493,29,0,14,30,7,15.8,70,18
797,464.769,30,0,14.5,30,7,16.8,59.5,18
798,463.364,31,0,15,30,7,17.8,49,36
799,474.982,32,0,15.5,30,7,17.15,54.5,36
800,482.004,33,0,16,30,7,16.5,60,18
801,505.082,34,0,16.5,30,7,16.9,55.5,18
802,512.579,35,0,17,30,7,17.3,51,25.2
803,549.099,36,0,17.5,30,7,17.5,50,25.2
804,534.23,37,0,18,30,7,17.7,49,18
805,518.867,38,0,18.5,30,7,16.95,55.5,18
806,493.216,39,0,19,30,7,16.2,62,14.4
807,501.016,40,0,19.5,30,7,15.3,64.5,14.4
808,502.496,41,0,20,30,7,14.4,67,10.8
809,485.966,42,0,20.5,30,7,13.75,68.5,10.8
810,491.126,43,0,21,30,7,13.1,70,10.8
811,534.111,44,0,21.5,30,7,13.25,71,10.8
812,544.3,45,0,22,30,7,13.4,72,14.4
813,513.03,46,0,22.5,30,7,13.45,75,14.4
814,461.526,47,0,23,30,7,13.5,78,18
815,405.563,48,0,23.5,30,7,13.2,79.5,18
816,348.522,1,0,0,31,7,12.9,81,14.4
817,306.051,2,0,0.5,31,7,12.55,81,14.4
818,263.366,3,0,1,31,7,12.2,81,18
819,222.877,4,0,1.5,31,7,11.75,83.5,18
820,213.538,5,0,2,31,7,11.3,86,10.8
821,204.356,6,0,2.5,31,7,11,88,10.8
822,191.724,7,0,3,31,7,10.7,90,14.4
823,191.497,8,0,3.5,31,7,11.35,84,14.4
824,185.295,9,0,4,31,7,12,78,14.4
825,187.825,10,0,4.5,31,7,12.1,79,14.4
826,189.38,11,0,5,31,7,12.2,80,14.4
827,207.149,12,0,5.5,31,7,12.55,79,14.4
828,220.646,13,0,6,31,7,12.9,78,18
829,239.078,14,0,6.5,31,7,13.3,78,18
830,280.467,15,0,7,31,7,13.7,78,21.6
831,334.362,16,0,7.5,31,7,13.9,77.5,21.6
832,381.747,17,0,8,31,7,14.1,77,21.6
833,431.094,18,0,8.5,31,7,14.4,77,21.6
834,512.427,19,0,9,31,7,14.7,77,25.2
835,544.597,20,0,9.5,31,7,14.6,80,25.2
836,535.336,21,0,10,31,7,14.5,83,25.2
837,559.521,22,0,10.5,31,7,14.45,82.5,25.2
838,555.732,23,0,11,31,7,14.4,82,25.2
839,556.585,24,0,11.5,31,7,14.55,80,25.2
840,579.446,25,0,12,31,7,14.7,78,25.2
841,606.001,26,0,12.5,31,7,14.75,77.5,25.2
842,598.484,27,0,13,31,7,14.8,77,21.6
843,575.341,28,0,13.5,31,7,14.65,79.5,21.6
844,545.243,29,0,14,31,7,14.5,82,21.6
845,511.597,30,0,14.5,31,7,14.85,82,21.6
846,515.703,31,0,15,31,7,15.2,82,28.8
847,510.798,32,0,15.5,31,7,15.5,80,28.8
848,539.728,33,0,16,31,7,15.8,78,25.2
849,565.049,34,0,16.5,31,7,15.5,79.5,25.2
850,591.586,35,0,17,31,7,15.2,81,28.8
851,591.559,36,0,17.5,31,7,15.2,82,28.8
852,567.105,37,0,18,31,7,15.2,83,28.8
853,556.904,38,0,18.5,31,7,15.15,82,28.8
854,500.814,39,0,19,31,7,15.1,81,28.8
855,510.154,40,0,19.5,31,7,14.9,85.5,28.8
856,500.405,41,0,20,31,7,14.7,90,32.4
857,490.463,42,0,20.5,31,7,14.65,90.5,32.4
858,494.729,43,0,21,31,7,14.6,91,25.2
859,526.881,44,0,21.5,31,7,14.65,92.5,25.2
860,517.651,45,0,22,31,7,14.7,94,25.2
861,498.665,46,0,22.5,31,7,14.9,93.5,25.2
862,469.552,47,0,23,31,7,15.1,93,18
863,408.613,48,0,23.5,31,7,15.1,95,18
864,357.397,1,0,0,1,8,15.1,97,7.2
865,318.46,2,0,0.5,1,8,14.65,96,7.2
866,281.201,3,0,1,1,8,14.2,95,18
867,271.625,4,0,1.5,1,8,13.8,94,18
868,238.575,5,0,2,1,8,13.4,93,21.6
869,215.503,6,0,2.5,1,8,13.2,94,21.6
870,203.195,7,0,3,1,8,13,95,10.8
871,194.495,8,0,3.5,1,8,12.55,95,10.8
872,186.996,9,0,4,1,8,12.1,95,10.8
873,178.441,10,0,4.5,1,8,11.85,94.5,10.8
874,183.061,11,0,5,1,8,11.6,94,14.4
875,185.462,12,0,5.5,1,8,12.1,91.5,14.4
876,194.27,13,0,6,1,8,12.6,89,21.6
877,203.753,14,0,6.5,1,8,13.05,86.5,21.6
878,231.651,15,0,7,1,8,13.5,84,25.2
879,247.64,16,0,7.5,1,8,13.85,83.5,25.2
880,292.232,17,0,8,1,8,14.2,83,28.8
881,340.425,18,0,8.5,1,8,14.55,83,28.8
882,424.466,19,0,9,1,8,14.9,83,32.4
883,461.898,20,0,9.5,1,8,15.45,80.5,32.4
884,476.781,21,0,10,1,8,16,78,32.4
885,504.053,22,0,10.5,1,8,16.35,75.5,32.4
886,518.12,23,0,11,1,8,16.7,73,25.2
887,526.111,24,0,11.5,1,8,16.35,73.5,25.2
888,538.055,25,0,12,1,8,16,74,36
889,525.671,26,0,12.5,1,8,16.45,72.5,36
890,507.392,27,0,13,1,8,16.9,71,36
891,485.971,28,0,13.5,1,8,16.8,70.5,36
892,474.458,29,0,14,1,8,16.7,70,39.6
893,439.745,30,0,14.5,1,8,16.7,68.5,39.6
894,449.972,31,0,15,1,8,16.7,67,39.6
895,445.102,32,0,15.5,1,8,16.2,70,39.6
896,473.83,33,0,16,1,8,15.7,73,39.6
897,479.892,34,0,16.5,1,8,15.55,72.5,39.6
898,513.99,35,0,17,1,8,15.4,72,36
899,526.259,36,0,17.5,1,8,15.45,71.5,36
900,532.397,37,0,18,1,8,15.5,71,32.4
901,529.389,38,0,18.5,1,8,15.2,71,32.4
902,511.012,39,0,19,1,8,14.9,71,28.8
903,501.503,40,0,19.5,1,8,14.65,70,28.8
904,466.418,41,0,20,1,8,14.4,69,32.4
905,464.659,42,0,20.5,1,8,13.85,73,32.4
906,454.487,43,0,21,1,8,13.3,77,18
907,481.03,44,0,21.5,1,8,12.8,81,18
908,491.105,45,0,22,1,8,12.3,85,28.8
909,458.704,46,0,22.5,1,8,11.85,88.5,28.8
910,422.781,47,0,23,1,8,11.4,92,25.2
911,381.576,48,0,23.5,1,8,11.25,92,25.2
912,340.288,1,1,0,2,8,11.1,92,25.2
913,289.417,2,1,0.5,2,8,10.8,93,25.2
914,257.08,3,1,1,2,8,10.5,94,21.6
915,242.332,4,1,1.5,2,8,10.4,94.5,21.6
916,218.924,5,1,2,2,8,10.3,95,18
917,207.433,6,1,2.5,2,8,10.25,95,18
918,200.493,7,1,3,2,8,10.2,95,18
919,190.839,8,1,3.5,2,8,9.95,96,18
920,187.379,9,1,4,2,8,9.7,97,18
921,183.35,10,1,4.5,2,8,9.85,96.5,18
922,188.51,11,1,5,2,8,10,96,25.2
923,183.92,12,1,5.5,2,8,10.3,95.5,25.2
924,192.945,13,1,6,2,8,10.6,95,14.4
925,202.903,14,1,6.5,2,8,11.4,92.5,14.4
926,213.782,15,1,7,2,8,12.2,90,14.4
927,243.025,16,1,7.5,2,8,12.45,89.5,14.4
928,276.905,17,1,8,2,8,12.7,89,21.6
929,333.319,18,1,8.5,2,8,13.45,84.5,21.6
930,384.592,19,1,9,2,8,14.2,80,18
931,448.643,20,1,9.5,2,8,14.45,77,18
932,478.723,21,1,10,2,8,14.7,74,14.4
933,536.718,22,1,10.5,2,8,15.4,71,14.4
934,529.306,23,1,11,2,8,16.1,68,18
935,543.846,24,1,11.5,2,8,16.1,68.5,18
936,563.073,25,1,12,2,8,16.1,69,18
937,532.493,26,1,12.5,2,8,16.9,64.5,18
938,517.635,27,1,13,2,8,17.7,60,18
939,505.446,28,1,13.5,2,8,17.45,59.5,18
940,484.595,29,1,14,2,8,17.2,59,21.6
941,493.53,30,1,14.5,2,8,16.95,61,21.6
942,441.909,31,1,15,2,8,16.7,63,21.6
943,441.434,32,1,15.5,2,8,16.85,62,21.6
944,446.573,33,1,16,2,8,17,61,18
945,452.261,34,1,16.5,2,8,16.9,63.5,18
946,450.273,35,1,17,2,8,16.8,66,21.6
947,450.777,36,1,17.5,2,8,16.7,63.5,21.6
948,433.601,37,1,18,2,8,16.6,61,21.6
949,459.732,38,1,18.5,2,8,16.05,65.5,21.6
950,457.76,39,1,19,2,8,15.5,70,21.6
951,476.834,40,1,19.5,2,8,15,73,21.6
952,453.288,41,1,20,2,8,14.5,76,14.4
953,455.962,42,1,20.5,2,8,14.3,77,14.4
954,486.891,43,1,21,2,8,14.1,78,14.4
955,476.242,44,1,21.5,2,8,13.85,81.5,14.4
956,454.9,45,1,22,2,8,13.6,85,18
957,424.245,46,1,22.5,2,8,13.75,86,18
958,396.436,47,1,23,2,8,13.9,87,18
959,373.089,48,1,23.5,2,8,13.8,88.5,18
960,331.113,1,0,0,3,8,13.7,90,21.6
961,292.186,2,0,0.5,3,8,13.8,91,21.6
962,269.602,3,0,1,3,8,13.9,92,32.4
963,249.52,4,0,1.5,3,8,13.9,92.5,32.4
964,235.268,5,0,2,3,8,13.9,93,25.2
965,224.39,6,0,2.5,3,8,13.8,94.5,25.2
966,212.64,7,0,3,3,8,13.7,96,28.8
967,204.494,8,0,3.5,3,8,13.85,96,28.8
968,193.408,9,0,4,3,8,14,96,32.4
969,197.489,10,0,4.5,3,8,14.05,96.5,32.4
970,201.13,11,0,5,3,8,14.1,97,28.8
971,192.812,12,0,5.5,3,8,14.25,97,28.8
972,195.318,13,0,6,3,8,14.4,97,28.8
973,198.599,14,0,6.5,3,8,15.15,94,28.8
974,207.718,15,0,7,3,8,15.9,91,25.2
975,233.528,16,0,7.5,3,8,16.5,89,25.2
976,278.705,17,0,8,3,8,17.1,87,21.6
977,302.812,18,0,8.5,3,8,17.5,85.5,21.6
978,327.358,19,0,9,3,8,17.9,84,28.8
979,394.901,20,0,9.5,3,8,17.95,84.5,28.8
980,427.133,21,0,10,3,8,18,85,25.2
981,430.441,22,0,10.5,3,8,18.3,79.5,25.2
982,474.729,23,0,11,3,8,18.6,74,21.6
983,476.358,24,0,11.5,3,8,18.95,72.5,21.6
984,493.977,25,0,12,3,8,19.3,71,25.2
985,508.221,26,0,12.5,3,8,19.6,67.5,25.2
986,509.507,27,0,13,3,8,19.9,64,21.6
987,498.695,28,0,13.5,3,8,19.75,64.5,21.6
988,467.721,29,0,14,3,8,19.6,65,25.2
989,460.674,30,0,14.5,3,8,19.55,64.5,25.2
990,456.166,31,0,15,3,8,19.5,64,32.4
991,455.865,32,0,15.5,3,8,18.7,67,32.4
992,483.167,33,0,16,3,8,17.9,70,21.6
993,495.269,34,0,16.5,3,8,16.7,79,21.6
994,512.576,35,0,17,3,8,15.5,88,21.6
995,551.115,36,0,17.5,3,8,15.4,90.5,21.6
996,533.297,37,0,18,3,8,15.3,93,18
997,515.991,38,0,18.5,3,8,15.1,95,18
998,493.759,39,0,19,3,8,14.9,97,21.6
999,500.803,40,0,19.5,3,8,14.9,96.5,21.6
1000,508.772,41,0,20,3,8,14.9,96,28.8
1001,491.161,42,0,20.5,3,8,15.15,95.5,28.8
1002,502.896,43,0,21,3,8,15.4,95,25.2
1003,504.382,44,0,21.5,3,8,15.7,91.5,25.2
1004,483.353,45,0,22,3,8,16,88,18
1005,446.391,46,0,22.5,3,8,15.85,90.5,18
1006,414.758,47,0,23,3,8,15.7,93,21.6
1007,373.413,48,0,23.5,3,8,16.15,90,21.6
1008,328.489,1,0,0,4,8,16.6,87,25.2
1009,294.475,2,0,0.5,4,8,16.7,87,25.2
1010,255.332,3,0,1,4,8,16.8,87,21.6
1011,227.879,4,0,1.5,4,8,16.5,88,21.6
1012,215.175,5,0,2,4,8,16.2,89,21.6
1013,204.196,6,0,2.5,4,8,16,91.5,21.6
1014,192.466,7,0,3,4,8,15.8,94,14.4
1015,183.881,8,0,3.5,4,8,15.75,95,14.4
1016,186.227,9,0,4,4,8,15.7,96,21.6
1017,188.988,10,0,4.5,4,8,15.7,96,21.6
1018,182.981,11,0,5,4,8,15.7,96,18
1019,191.125,12,0,5.5,4,8,15.95,95,18
1020,209.416,13,0,6,4,8,16.2,94,14.4
1021,232.595,14,0,6.5,4,8,16.6,93.5,14.4
1022,284.347,15,0,7,4,8,17,93,7.2
1023,312.655,16,0,7.5,4,8,17.4,90.5,7.2
1024,352.904,17,0,8,4,8,17.8,88,14.4
1025,435.583,18,0,8.5,4,8,17.95,82.5,14.4
1026,471.028,19,0,9,4,8,18.1,77,21.6
1027,526.764,20,0,9.5,4,8,18.25,76.5,21.6
1028,518.935,21,0,10,4,8,18.4,76,10.8
1029,503.064,22,0,10.5,4,8,18.5,74,10.8
1030,509.382,23,0,11,4,8,18.6,72,32.4
