,Timepoint,Power,holidays,Hour,Days,Month,Temperature,humidity,Wind_speed
12215,2010/3/25 11:30,763.827,0,11.5,25,3,9.15,99,21.6
12216,2010/3/25 12:00,760.179,0,12,25,3,9.6,98,21.6
12217,2010/3/25 12:30,777.802,0,12.5,25,3,10.5,87.5,21.6
12218,2010/3/25 13:00,772.836,0,13,25,3,11.4,77,25.2
12219,2010/3/25 13:30,761.481,0,13.5,25,3,11.45,71.5,25.2
12220,2010/3/25 14:00,763.454,0,14,25,3,11.5,66,28.8
12221,2010/3/25 14:30,759.603,0,14.5,25,3,11.7,64.5,28.8
12222,2010/3/25 15:00,776.897,0,15,25,3,11.9,63,25.2
12223,2010/3/25 15:30,797.262,0,15.5,25,3,11.35,62.5,25.2
12224,2010/3/25 16:00,819.285,0,16,25,3,10.8,62,21.6
12225,2010/3/25 16:30,870.856,0,16.5,25,3,10.25,70,21.6
12226,2010/3/25 17:00,951.375,0,17,25,3,9.7,78,21.6
12227,2010/3/25 17:30,931.372,0,17.5,25,3,9.45,78.5,21.6
12228,2010/3/25 18:00,928.585,0,18,25,3,9.2,79,18
12229,2010/3/25 18:30,1013.162,0,18.5,25,3,8.4,86,18
12230,2010/3/25 19:00,1059.991,0,19,25,3,7.6,93,18
12231,2010/3/25 19:30,1025.899,0,19.5,25,3,7.4,94.5,18
12232,2010/3/25 20:00,1021.571,0,20,25,3,7.2,96,10.8
12233,2010/3/25 20:30,979.248,0,20.5,25,3,7.05,96.5,10.8
12234,2010/3/25 21:00,930.423,0,21,25,3,6.9,97,10.8
12235,2010/3/25 21:30,877.257,0,21.5,25,3,6.65,97.5,10.8
12236,2010/3/25 22:00,784.238,0,22,25,3,6.4,98,7.2
12237,2010/3/25 22:30,699.95,0,22.5,25,3,6.4,98,7.2
12238,2010/3/25 23:00,796.312,0,23,25,3,6.4,98,10.8
12239,2010/3/25 23:30,690.863,0,23.5,25,3,6.4,98.5,10.8
12240,2010/3/26 0:00,620.579,0,0,26,3,6.4,99,7.2
12241,2010/3/26 0:30,544.688,0,0.5,26,3,6.3,98,7.2
12242,2010/3/26 1:00,497.861,0,1,26,3,6.2,97,7.2
12243,2010/3/26 1:30,457.825,0,1.5,26,3,5.95,97,7.2
12244,2010/3/26 2:00,421.142,0,2,26,3,5.7,97,10.8
12245,2010/3/26 2:30,410.474,0,2.5,26,3,5.85,97,10.8
12246,2010/3/26 3:00,384.756,0,3,26,3,6,97,10.8
12247,2010/3/26 3:30,364.871,0,3.5,26,3,6.05,97.5,10.8
12248,2010/3/26 4:00,363.738,0,4,26,3,6.1,98,7.2
12249,2010/3/26 4:30,360.863,0,4.5,26,3,6.4,96.5,7.2
12250,2010/3/26 5:00,362.119,0,5,26,3,6.7,95,14.4
12251,2010/3/26 5:30,370.439,0,5.5,26,3,6.85,94,14.4
12252,2010/3/26 6:00,429.361,0,6,26,3,7,93,14.4
12253,2010/3/26 6:30,472.198,0,6.5,26,3,7.1,92,14.4
12254,2010/3/26 7:00,566.55,0,7,26,3,7.2,91,10.8
12255,2010/3/26 7:30,669.243,0,7.5,26,3,7.35,91.5,10.8
12256,2010/3/26 8:00,694.932,0,8,26,3,7.5,92,10.8
12257,2010/3/26 8:30,727.232,0,8.5,26,3,8.2,88,10.8
12258,2010/3/26 9:00,738.616,0,9,26,3,8.9,84,14.4
12259,2010/3/26 9:30,721.493,0,9.5,26,3,9.25,80,14.4
12260,2010/3/26 10:00,772.67,0,10,26,3,9.6,76,21.6
12261,2010/3/26 10:30,792.133,0,10.5,26,3,10.1,75.5,21.6
12262,2010/3/26 11:00,762.186,0,11,26,3,10.6,75,18
12263,2010/3/26 11:30,749.393,0,11.5,26,3,10.55,73,18
12264,2010/3/26 12:00,742.135,0,12,26,3,10.5,71,14.4
12265,2010/3/26 12:30,764.739,0,12.5,26,3,10.7,71,14.4
12266,2010/3/26 13:00,758.801,0,13,26,3,10.9,71,3.6
12267,2010/3/26 13:30,765.68,0,13.5,26,3,11.7,70,3.6
12268,2010/3/26 14:00,752.996,0,14,26,3,12.5,69,10.8
12269,2010/3/26 14:30,752.353,0,14.5,26,3,12.35,68,10.8
12270,2010/3/26 15:00,740.165,0,15,26,3,12.2,67,14.4
12271,2010/3/26 15:30,756.408,0,15.5,26,3,12,70.5,14.4
12272,2010/3/26 16:00,789.072,0,16,26,3,11.8,74,14.4
12273,2010/3/26 16:30,824.852,0,16.5,26,3,11.35,78,14.4
12274,2010/3/26 17:00,883.112,0,17,26,3,10.9,82,10.8
12275,2010/3/26 17:30,883.642,0,17.5,26,3,10,79.5,10.8
12276,2010/3/26 18:00,871.654,0,18,26,3,9.1,77,14.4
12277,2010/3/26 18:30,896.872,0,18.5,26,3,8.65,82,14.4
12278,2010/3/26 19:00,1012.349,0,19,26,3,8.2,87,7.2
12279,2010/3/26 19:30,1041.546,0,19.5,26,3,7.75,86.5,7.2
12280,2010/3/26 20:00,983.811,0,20,26,3,7.3,86,3.6
12281,2010/3/26 20:30,912.323,0,20.5,26,3,7.3,88,3.6
12282,2010/3/26 21:00,887.075,0,21,26,3,7.3,90,7.2
12283,2010/3/26 21:30,830.757,0,21.5,26,3,7.75,89,7.2
12284,2010/3/26 22:00,784.95,0,22,26,3,8.2,88,14.4
12285,2010/3/26 22:30,720.689,0,22.5,26,3,8.1,88,14.4
12286,2010/3/26 23:00,773.126,0,23,26,3,8,88,14.4
12287,2010/3/26 23:30,704.068,0,23.5,26,3,7.45,90,14.4
12288,2010/3/27 0:00,641.547,0,0,27,3,6.9,92,10.8
12289,2010/3/27 0:30,574.303,0,0.5,27,3,6.95,93,10.8
12290,2010/3/27 1:00,527.575,0,1,27,3,7,94,10.8
12291,2010/3/27 1:30,489.324,0,1.5,27,3,5.65,94.5,10.8
12292,2010/3/27 2:00,450.445,0,2,27,3,4.3,95,10.8
12293,2010/3/27 2:30,418.422,0,2.5,27,3,4.05,97,10.8
12294,2010/3/27 3:00,387.377,0,3,27,3,3.8,99,14.4
12295,2010/3/27 3:30,370.085,0,3.5,27,3,3.75,98.5,14.4
12296,2010/3/27 4:00,362.797,0,4,27,3,3.7,98,14.4
12297,2010/3/27 4:30,366.113,0,4.5,27,3,3.7,98.5,14.4
12298,2010/3/27 5:00,347.672,0,5,27,3,3.7,99,18
12299,2010/3/27 5:30,351.76,0,5.5,27,3,3.6,99,18
12300,2010/3/27 6:00,380.183,0,6,27,3,3.5,99,18
12301,2010/3/27 6:30,407.483,0,6.5,27,3,4.15,98.5,18
12302,2010/3/27 7:00,441.173,0,7,27,3,4.8,98,18
12303,2010/3/27 7:30,481.148,0,7.5,27,3,5.35,96.5,18
12304,2010/3/27 8:00,495.365,0,8,27,3,5.9,95,18
12305,2010/3/27 8:30,568.683,0,8.5,27,3,6.75,88,18
12306,2010/3/27 9:00,608.797,0,9,27,3,7.6,81,21.6
12307,2010/3/27 9:30,697.863,0,9.5,27,3,8,74,21.6
12308,2010/3/27 10:00,749.18,0,10,27,3,8.4,67,25.2
12309,2010/3/27 10:30,727.975,0,10.5,27,3,8.9,63,25.2
12310,2010/3/27 11:00,718.866,0,11,27,3,9.4,59,25.2
12311,2010/3/27 11:30,725.948,0,11.5,27,3,10.1,56,25.2
12312,2010/3/27 12:00,756.504,0,12,27,3,10.8,53,32.4
12313,2010/3/27 12:30,768.975,0,12.5,27,3,10.5,54.5,32.4
12314,2010/3/27 13:00,745.336,0,13,27,3,10.2,56,32.4
12315,2010/3/27 13:30,769.9,0,13.5,27,3,11,55,32.4
12316,2010/3/27 14:00,730.564,0,14,27,3,11.8,54,36
12317,2010/3/27 14:30,701.082,0,14.5,27,3,11.85,53,36
12318,2010/3/27 15:00,667.09,0,15,27,3,11.9,52,36
12319,2010/3/27 15:30,676.527,0,15.5,27,3,11.45,54.5,36
12320,2010/3/27 16:00,706.964,0,16,27,3,11,57,32.4
12321,2010/3/27 16:30,746.3,0,16.5,27,3,10.6,59.5,32.4
12322,2010/3/27 17:00,760.289,0,17,27,3,10.2,62,36
12323,2010/3/27 17:30,820.411,0,17.5,27,3,10.05,63,36
12324,2010/3/27 18:00,841.136,0,18,27,3,9.9,64,28.8
12325,2010/3/27 18:30,890.747,0,18.5,27,3,9,68,28.8
12326,2010/3/27 19:00,911.5,0,19,27,3,8.1,72,18
12327,2010/3/27 19:30,965.983,0,19.5,27,3,7.75,74.5,18
12328,2010/3/27 20:00,929.884,0,20,27,3,7.4,77,21.6
12329,2010/3/27 20:30,923.664,0,20.5,27,3,7.05,79.5,21.6
12330,2010/3/27 21:00,845.304,0,21,27,3,6.7,82,18
12331,2010/3/27 21:30,791.578,0,21.5,27,3,6.2,84,18
12332,2010/3/27 22:00,698.129,0,22,27,3,5.7,86,21.6
12333,2010/3/27 22:30,675.6,0,22.5,27,3,5.5,87.5,21.6
12334,2010/3/27 23:00,774.154,0,23,27,3,5.3,89,28.8
12335,2010/3/27 23:30,691.352,0,23.5,27,3,5.05,89.5,28.8
12336,2010/3/28 0:00,633.94,0,0,28,3,4.8,90,25.2
12337,2010/3/28 0:30,562.41,0,0.5,28,3,4.65,91.5,25.2
12338,2010/3/28 1:00,517.885,0,1,28,3,4.5,93,21.6
12339,2010/3/28 1:30,465.543,0,1.5,28,3,4.8,93,21.6
12340,2010/3/28 2:00,432.777,0,2,28,3,5.1,93,21.6
12341,2010/3/28 2:30,402.012,0,2.5,28,3,5.15,93,21.6
12342,2010/3/28 3:00,357.26,0,3,28,3,5.2,93,21.6
12343,2010/3/28 3:30,352.9,0,3.5,28,3,5.25,93,21.6
12344,2010/3/28 4:00,354.779,0,4,28,3,5.3,93,21.6
12345,2010/3/28 4:30,359.565,0,4.5,28,3,5.15,94,21.6
12346,2010/3/28 5:00,339.578,0,5,28,3,5,95,18
12347,2010/3/28 5:30,342.541,0,5.5,28,3,4.9,95,18
12348,2010/3/28 6:00,365.001,0,6,28,3,4.8,95,14.4
12349,2010/3/28 6:30,382.15,0,6.5,28,3,4.8,95.5,14.4
12350,2010/3/28 7:00,437.131,0,7,28,3,4.8,96,18
12351,2010/3/28 7:30,483.608,0,7.5,28,3,5.4,93.5,18
12352,2010/3/28 8:00,515.693,0,8,28,3,6,91,21.6
12353,2010/3/28 8:30,554.852,0,8.5,28,3,6.7,86.5,21.6
12354,2010/3/28 9:00,619.355,0,9,28,3,7.4,82,21.6
12355,2010/3/28 9:30,642.612,0,9.5,28,3,7.35,77.5,21.6
12356,2010/3/28 10:00,732.965,0,10,28,3,7.3,73,25.2
12357,2010/3/28 10:30,796.435,0,10.5,28,3,8.15,70.5,25.2
12358,2010/3/28 11:00,810.406,0,11,28,3,9,68,21.6
12359,2010/3/28 11:30,826.53,0,11.5,28,3,9.35,64,21.6
12360,2010/3/28 12:00,792.996,0,12,28,3,9.7,60,25.2
12361,2010/3/28 12:30,742.986,0,12.5,28,3,9.5,60.5,25.2
12362,2010/3/28 13:00,735.075,0,13,28,3,9.3,61,21.6
12363,2010/3/28 13:30,685.103,0,13.5,28,3,9.4,59,21.6
12364,2010/3/28 14:00,684.658,0,14,28,3,9.5,57,21.6
12365,2010/3/28 14:30,653.354,0,14.5,28,3,10.35,53,21.6
12366,2010/3/28 15:00,664.385,0,15,28,3,11.2,49,21.6
12367,2010/3/28 15:30,693.586,0,15.5,28,3,10.8,52.5,21.6
12368,2010/3/28 16:00,749.696,0,16,28,3,10.4,56,18
12369,2010/3/28 16:30,775.165,0,16.5,28,3,10.1,57.5,18
12370,2010/3/28 17:00,772.041,0,17,28,3,9.8,59,14.4
12371,2010/3/28 17:30,760.477,0,17.5,28,3,9.1,60.5,14.4
12372,2010/3/28 18:00,760.034,0,18,28,3,8.4,62,14.4
12373,2010/3/28 18:30,782.614,0,18.5,28,3,7.25,66.5,14.4
12374,2010/3/28 19:00,847.464,0,19,28,3,6.1,71,7.2
12375,2010/3/28 19:30,877.742,0,19.5,28,3,5.4,75,7.2
12376,2010/3/28 20:00,854.435,0,20,28,3,4.7,79,7.2
12377,2010/3/28 20:30,805.548,0,20.5,28,3,4.7,78.5,7.2
12378,2010/3/28 21:00,790.011,0,21,28,3,4.7,78,10.8
12379,2010/3/28 21:30,720.364,0,21.5,28,3,4.35,79.5,10.8
12380,2010/3/28 22:00,650.744,0,22,28,3,4,81,7.2
12381,2010/3/28 22:30,579.445,0,22.5,28,3,3.25,83,7.2
12382,2010/3/28 23:00,641.078,0,23,28,3,2.5,85,10.8
12383,2010/3/28 23:30,570.848,0,23.5,28,3,2.55,85,10.8
12384,2010/3/29 0:00,541.221,0,0,29,3,2.6,85,7.2
12385,2010/3/29 0:30,481.728,0,0.5,29,3,3.1,84,7.2
12386,2010/3/29 1:00,448.236,0,1,29,3,3.6,83,10.8
12387,2010/3/29 1:30,435.472,0,1.5,29,3,3.8,84.5,10.8
12388,2010/3/29 2:00,412.374,0,2,29,3,4,86,10.8
12389,2010/3/29 2:30,375.954,0,2.5,29,3,4.05,87.5,10.8
12390,2010/3/29 3:00,368.917,0,3,29,3,4.1,89,10.8
12391,2010/3/29 3:30,370.758,0,3.5,29,3,4.55,91,10.8
12392,2010/3/29 4:00,361.993,0,4,29,3,5,93,10.8
12393,2010/3/29 4:30,353.622,0,4.5,29,3,5.05,93.5,10.8
12394,2010/3/29 5:00,367.312,0,5,29,3,5.1,94,18
12395,2010/3/29 5:30,404.543,0,5.5,29,3,4.85,95,18
12396,2010/3/29 6:00,506.296,0,6,29,3,4.6,96,10.8
12397,2010/3/29 6:30,594.016,0,6.5,29,3,4.55,96,10.8
12398,2010/3/29 7:00,633.796,0,7,29,3,4.5,96,21.6
12399,2010/3/29 7:30,756.684,0,7.5,29,3,4.6,96,21.6
12400,2010/3/29 8:00,782.467,0,8,29,3,4.7,96,21.6
12401,2010/3/29 8:30,835.797,0,8.5,29,3,4.7,96.5,21.6
12402,2010/3/29 9:00,899.608,0,9,29,3,4.7,97,21.6
12403,2010/3/29 9:30,907.793,0,9.5,29,3,4.7,95.5,21.6
12404,2010/3/29 10:00,936.468,0,10,29,3,4.7,94,28.8
12405,2010/3/29 10:30,904.714,0,10.5,29,3,4.7,94.5,28.8
12406,2010/3/29 11:00,946.376,0,11,29,3,4.7,95,32.4
12407,2010/3/29 11:30,993.389,0,11.5,29,3,4.95,96,32.4
12408,2010/3/29 12:00,951.531,0,12,29,3,5.2,97,32.4
12409,2010/3/29 12:30,955.075,0,12.5,29,3,5.45,98,32.4
12410,2010/3/29 13:00,956.872,0,13,29,3,5.7,99,28.8
12411,2010/3/29 13:30,975.175,0,13.5,29,3,6.1,99.5,28.8
12412,2010/3/29 14:00,963.432,0,14,29,3,6.5,100,21.6
12413,2010/3/29 14:30,961.786,0,14.5,29,3,6.75,100,21.6
12414,2010/3/29 15:00,989.306,0,15,29,3,7,100,21.6
12415,2010/3/29 15:30,999.937,0,15.5,29,3,7.6,100,21.6
12416,2010/3/29 16:00,1012.041,0,16,29,3,8.2,100,18
12417,2010/3/29 16:30,1003.078,0,16.5,29,3,8.75,99.5,18
12418,2010/3/29 17:00,977.79,0,17,29,3,9.3,99,18
12419,2010/3/29 17:30,926.149,0,17.5,29,3,9.25,99,18
12420,2010/3/29 18:00,933.805,0,18,29,3,9.2,99,14.4
12421,2010/3/29 18:30,956.072,0,18.5,29,3,9.15,98,14.4
12422,2010/3/29 19:00,988.799,0,19,29,3,9.1,97,10.8
12423,2010/3/29 19:30,977.586,0,19.5,29,3,9.4,95.5,10.8
12424,2010/3/29 20:00,928.741,0,20,29,3,9.7,94,14.4
12425,2010/3/29 20:30,863.22,0,20.5,29,3,9.2,94,14.4
12426,2010/3/29 21:00,812.482,0,21,29,3,8.7,94,7.2
12427,2010/3/29 21:30,776.797,0,21.5,29,3,8.25,95.5,7.2
12428,2010/3/29 22:00,714.146,0,22,29,3,7.8,97,7.2
12429,2010/3/29 22:30,630.195,0,22.5,29,3,6.5,98,7.2
12430,2010/3/29 23:00,687.06,0,23,29,3,5.2,99,14.4
12431,2010/3/29 23:30,598.377,0,23.5,29,3,4.5,99,14.4
12432,2010/3/30 0:00,558.807,0,0,30,3,3.8,99,14.4
12433,2010/3/30 0:30,511.381,0,0.5,30,3,3.55,99,14.4
12434,2010/3/30 1:00,472.771,0,1,30,3,3.3,99,14.4
12435,2010/3/30 1:30,458.117,0,1.5,30,3,3.05,99,14.4
12436,2010/3/30 2:00,439.197,0,2,30,3,2.8,99,18
12437,2010/3/30 2:30,419.435,0,2.5,30,3,2.55,99,18
12438,2010/3/30 3:00,407.5,0,3,30,3,2.3,99,21.6
12439,2010/3/30 3:30,391.5,0,3.5,30,3,1.95,99.5,21.6
12440,2010/3/30 4:00,395.15,0,4,30,3,1.6,100,25.2
12441,2010/3/30 4:30,402.65,0,4.5,30,3,1.25,100,25.2
12442,2010/3/30 5:00,412.944,0,5,30,3,0.9,100,21.6
12443,2010/3/30 5:30,450.526,0,5.5,30,3,0.75,99.5,21.6
12444,2010/3/30 6:00,561.441,0,6,30,3,0.6,99,25.2
12445,2010/3/30 6:30,609.555,0,6.5,30,3,0.5,99.5,25.2
12446,2010/3/30 7:00,683.171,0,7,30,3,0.4,100,21.6
12447,2010/3/30 7:30,776.659,0,7.5,30,3,0.4,100,21.6
12448,2010/3/30 8:00,833.585,0,8,30,3,0.4,100,28.8
12449,2010/3/30 8:30,865.44,0,8.5,30,3,0.55,100,28.8
12450,2010/3/30 9:00,913.667,0,9,30,3,0.7,100,25.2
12451,2010/3/30 9:30,913.49,0,9.5,30,3,0.85,99.5,25.2
12452,2010/3/30 10:00,897.2,0,10,30,3,1,99,25.2
12453,2010/3/30 10:30,926.168,0,10.5,30,3,0.85,99,25.2
12454,2010/3/30 11:00,948.871,0,11,30,3,0.7,99,25.2
12455,2010/3/30 11:30,977.733,0,11.5,30,3,0.65,99.5,25.2
12456,2010/3/30 12:00,1006.135,0,12,30,3,0.6,100,28.8
12457,2010/3/30 12:30,961.696,0,12.5,30,3,1,99.5,28.8
12458,2010/3/30 13:00,942.523,0,13,30,3,1.4,99,32.4
12459,2010/3/30 13:30,983.973,0,13.5,30,3,1.15,99,32.4
12460,2010/3/30 14:00,943.867,0,14,30,3,0.9,99,32.4
12461,2010/3/30 14:30,917.312,0,14.5,30,3,1.1,99.5,32.4
12462,2010/3/30 15:00,977.352,0,15,30,3,1.3,100,36
12463,2010/3/30 15:30,1014.463,0,15.5,30,3,1.3,99.5,36
12464,2010/3/30 16:00,1013.725,0,16,30,3,1.3,99,28.8
12465,2010/3/30 16:30,1007.31,0,16.5,30,3,1.4,99.5,28.8
12466,2010/3/30 17:00,1030.108,0,17,30,3,1.5,100,21.6
12467,2010/3/30 17:30,984.536,0,17.5,30,3,2,100,21.6
12468,2010/3/30 18:00,977.889,0,18,30,3,2.5,100,10.8
12469,2010/3/30 18:30,999.044,0,18.5,30,3,3.1,100,10.8
12470,2010/3/30 19:00,1002.453,0,19,30,3,3.7,100,18
12471,2010/3/30 19:30,1043.733,0,19.5,30,3,2.8,99,18
12472,2010/3/30 20:00,965.755,0,20,30,3,1.9,98,32.4
12473,2010/3/30 20:30,924.98,0,20.5,30,3,1.45,98.5,32.4
12474,2010/3/30 21:00,859.99,0,21,30,3,1,99,36
12475,2010/3/30 21:30,805.483,0,21.5,30,3,1.15,98,36
12476,2010/3/30 22:00,721.938,0,22,30,3,1.3,97,39.6
12477,2010/3/30 22:30,622.311,0,22.5,30,3,1.2,96.5,39.6
12478,2010/3/30 23:00,666.048,0,23,30,3,1.1,96,46.8
12479,2010/3/30 23:30,597.036,0,23.5,30,3,1,96,46.8
12480,2010/3/31 0:00,552.5,0,0,31,3,0.9,96,50.4
12481,2010/3/31 0:30,486.739,0,0.5,31,3,0.9,96,50.4
12482,2010/3/31 1:00,475.732,0,1,31,3,0.9,96,50.4
12483,2010/3/31 1:30,451.728,0,1.5,31,3,1.05,94,50.4
12484,2010/3/31 2:00,435.293,0,2,31,3,1.2,92,54
12485,2010/3/31 2:30,423.097,0,2.5,31,3,1.15,91,54
12486,2010/3/31 3:00,406.558,0,3,31,3,1.1,90,54
12487,2010/3/31 3:30,390.524,0,3.5,31,3,1.05,90,54
12488,2010/3/31 4:00,382.117,0,4,31,3,1,90,46.8
12489,2010/3/31 4:30,389.489,0,4.5,31,3,0.85,91.5,46.8
12490,2010/3/31 5:00,417.626,0,5,31,3,0.7,93,43.2
12491,2010/3/31 5:30,450.062,0,5.5,31,3,0.8,92,43.2
12492,2010/3/31 6:00,535.828,0,6,31,3,0.9,91,39.6
12493,2010/3/31 6:30,595.661,0,6.5,31,3,1.2,88,39.6
12494,2010/3/31 7:00,709.704,0,7,31,3,1.5,85,39.6
12495,2010/3/31 7:30,807.076,0,7.5,31,3,1.85,84.5,39.6
12496,2010/3/31 8:00,861.857,0,8,31,3,2.2,84,39.6
12497,2010/3/31 8:30,861.278,0,8.5,31,3,2.55,84,39.6
12498,2010/3/31 9:00,923.139,0,9,31,3,2.9,84,32.4
12499,2010/3/31 9:30,913.433,0,9.5,31,3,3.6,82,32.4
12500,2010/3/31 10:00,896.145,0,10,31,3,4.3,80,39.6
12501,2010/3/31 10:30,948.197,0,10.5,31,3,4.65,75,39.6
12502,2010/3/31 11:00,961.204,0,11,31,3,5,70,39.6
12503,2010/3/31 11:30,975.253,0,11.5,31,3,5.4,68,39.6
12504,2010/3/31 12:00,916.977,0,12,31,3,5.8,66,39.6
12505,2010/3/31 12:30,875.292,0,12.5,31,3,5.55,66.5,39.6
12506,2010/3/31 13:00,865.823,0,13,31,3,5.3,67,43.2
12507,2010/3/31 13:30,866.149,0,13.5,31,3,5.6,62,43.2
12508,2010/3/31 14:00,888.438,0,14,31,3,5.9,57,43.2
12509,2010/3/31 14:30,915.393,0,14.5,31,3,5.85,59.5,43.2
12510,2010/3/31 15:00,887.433,0,15,31,3,5.8,62,39.6
12511,2010/3/31 15:30,927.607,0,15.5,31,3,5,65,39.6
12512,2010/3/31 16:00,977.222,0,16,31,3,4.2,68,39.6
12513,2010/3/31 16:30,963.598,0,16.5,31,3,3.95,70.5,39.6
12514,2010/3/31 17:00,946.842,0,17,31,3,3.7,73,32.4
12515,2010/3/31 17:30,942.628,0,17.5,31,3,2.7,82,32.4
12516,2010/3/31 18:00,876.723,0,18,31,3,1.7,91,28.8
12517,2010/3/31 18:30,893.877,0,18.5,31,3,2.1,84,28.8
12518,2010/3/31 19:00,959.556,0,19,31,3,2.5,77,25.2
12519,2010/3/31 19:30,1008.013,0,19.5,31,3,2.1,80,25.2
12520,2010/3/31 20:00,938.347,0,20,31,3,1.7,83,25.2
12521,2010/3/31 20:30,893.725,0,20.5,31,3,1.55,84,25.2
12522,2010/3/31 21:00,867.114,0,21,31,3,1.4,85,32.4
12523,2010/3/31 21:30,784.159,0,21.5,31,3,1.25,87,32.4
12524,2010/3/31 22:00,730.971,0,22,31,3,1.1,89,36
12525,2010/3/31 22:30,657.446,0,22.5,31,3,0.95,89.5,36
12526,2010/3/31 23:00,693.256,0,23,31,3,0.8,90,28.8
12527,2010/3/31 23:30,607.341,0,23.5,31,3,0.8,89,28.8
12528,2010/4/1 0:00,575.904,0,0,1,4,0.8,88,28.8
12529,2010/4/1 0:30,510.3,0,0.5,1,4,0.65,89.5,28.8
12530,2010/4/1 1:00,485.723,0,1,1,4,0.5,91,25.2
12531,2010/4/1 1:30,466.531,0,1.5,1,4,0.45,91,25.2
12532,2010/4/1 2:00,453.77,0,2,1,4,0.4,91,28.8
12533,2010/4/1 2:30,433.471,0,2.5,1,4,0.3,91.5,28.8
12534,2010/4/1 3:00,408.757,0,3,1,4,0.2,92,18
12535,2010/4/1 3:30,398.623,0,3.5,1,4,0.35,92,18
12536,2010/4/1 4:00,408.074,0,4,1,4,0.5,92,18
12537,2010/4/1 4:30,411.889,0,4.5,1,4,0.35,92.5,18
12538,2010/4/1 5:00,443.71,0,5,1,4,0.2,93,21.6
12539,2010/4/1 5:30,456.951,0,5.5,1,4,0.5,93.5,21.6
12540,2010/4/1 6:00,539.787,0,6,1,4,0.8,94,18
12541,2010/4/1 6:30,623.298,0,6.5,1,4,1.1,94,18
12542,2010/4/1 7:00,712.941,0,7,1,4,1.4,94,18
12543,2010/4/1 7:30,798.141,0,7.5,1,4,1.5,94,18
12544,2010/4/1 8:00,853.588,0,8,1,4,1.6,94,21.6
12545,2010/4/1 8:30,866.622,0,8.5,1,4,2.2,93,21.6
12546,2010/4/1 9:00,862.626,0,9,1,4,2.8,92,21.6
12547,2010/4/1 9:30,854.154,0,9.5,1,4,3.5,89,21.6
12548,2010/4/1 10:00,871.859,0,10,1,4,4.2,86,21.6
12549,2010/4/1 10:30,869.224,0,10.5,1,4,5.1,82,21.6
12550,2010/4/1 11:00,859.346,0,11,1,4,6,78,21.6
12551,2010/4/1 11:30,892.834,0,11.5,1,4,7,71,21.6
12552,2010/4/1 12:00,852.043,0,12,1,4,8,64,25.2
12553,2010/4/1 12:30,841.478,0,12.5,1,4,7.4,62.5,25.2
12554,2010/4/1 13:00,836.921,0,13,1,4,6.8,61,21.6
12555,2010/4/1 13:30,797.858,0,13.5,1,4,7.55,58.5,21.6
12556,2010/4/1 14:00,800.155,0,14,1,4,8.3,56,21.6
12557,2010/4/1 14:30,801.106,0,14.5,1,4,7.8,60,21.6
12558,2010/4/1 15:00,808.604,0,15,1,4,7.3,64,21.6
12559,2010/4/1 15:30,851.645,0,15.5,1,4,6.95,65,21.6
12560,2010/4/1 16:00,893.579,0,16,1,4,6.6,66,10.8
12561,2010/4/1 16:30,876.589,0,16.5,1,4,5.75,75.5,10.8
12562,2010/4/1 17:00,861.333,0,17,1,4,4.9,85,14.4
12563,2010/4/1 17:30,833.17,0,17.5,1,4,5.55,79.5,14.4
12564,2010/4/1 18:00,781.978,0,18,1,4,6.2,74,3.6
12565,2010/4/1 18:30,764.74,0,18.5,1,4,4.3,80.5,3.6
12566,2010/4/1 19:00,837.4,0,19,1,4,2.4,87,10.8
12567,2010/4/1 19:30,842.908,0,19.5,1,4,1.8,90.5,10.8
12568,2010/4/1 20:00,889.861,0,20,1,4,1.2,94,7.2
12569,2010/4/1 20:30,904.037,0,20.5,1,4,2.1,93,7.2
12570,2010/4/1 21:00,855.161,0,21,1,4,3,92,7.2
12571,2010/4/1 21:30,818.61,0,21.5,1,4,2.25,93.5,7.2
12572,2010/4/1 22:00,748.826,0,22,1,4,1.5,95,10.8
12573,2010/4/1 22:30,659.602,0,22.5,1,4,1,96,10.8
12574,2010/4/1 23:00,693.215,0,23,1,4,0.5,97,10.8
12575,2010/4/1 23:30,622.949,0,23.5,1,4,0.25,97.5,10.8
12576,2010/4/2 0:00,586.462,1,0,2,4,0,98,7.2
12577,2010/4/2 0:30,538.331,1,0.5,2,4,0.95,97,7.2
12578,2010/4/2 1:00,496.313,1,1,2,4,1.9,96,7.2
12579,2010/4/2 1:30,469.4,1,1.5,2,4,1.85,96,7.2
12580,2010/4/2 2:00,448.557,1,2,2,4,1.8,96,14.4
12581,2010/4/2 2:30,430.597,1,2.5,2,4,2.4,97,14.4
12582,2010/4/2 3:00,418.194,1,3,2,4,3,98,10.8
12583,2010/4/2 3:30,399.297,1,3.5,2,4,3.65,97.5,10.8
12584,2010/4/2 4:00,398.007,1,4,2,4,4.3,97,14.4
12585,2010/4/2 4:30,406.496,1,4.5,2,4,4.35,94.5,14.4
12586,2010/4/2 5:00,408.764,1,5,2,4,4.4,92,21.6
12587,2010/4/2 5:30,420.542,1,5.5,2,4,5.05,93,21.6
12588,2010/4/2 6:00,487.204,1,6,2,4,5.7,94,36
12589,2010/4/2 6:30,534.706,1,6.5,2,4,5.8,93.5,36
12590,2010/4/2 7:00,596.768,1,7,2,4,5.9,93,32.4
12591,2010/4/2 7:30,667.767,1,7.5,2,4,6,92,32.4
