,Line,Date,Power,Timepoint,holidays,Hour,Days,Month,Temperature,humiduity,Wind_speed
19833,1139,60810,0.225,10,0,4.5,31,8,3.35,99,7.2
19834,1139,60811,0.091,11,0,5,31,8,4,99,3.6
19835,1139,60812,0.064,12,0,5.5,31,8,4.75,99,3.6
19836,1139,60813,0.064,13,0,6,31,8,5.5,99,3.6
19837,1139,60814,0.136,14,0,6.5,31,8,7.5,99,3.6
19838,1139,60815,0.224,15,0,7,31,8,9.5,99,7.2
19839,1139,60816,0.098,16,0,7.5,31,8,10.85,93.5,7.2
19840,1139,60817,0.101,17,0,8,31,8,12.2,88,7.2
19841,1139,60818,1.474,18,0,8.5,31,8,13.15,80,7.2
19842,1139,60819,1.103,19,0,9,31,8,14.1,72,10.8
19843,1139,60820,1.402,20,0,9.5,31,8,14.7,69,10.8
19844,1139,60821,1.456,21,0,10,31,8,15.3,66,10.8
19845,1139,60822,0.591,22,0,10.5,31,8,15.75,64.5,10.8
19846,1139,60823,0.918,23,0,11,31,8,16.2,63,10.8
19847,1139,60824,0.14,24,0,11.5,31,8,16.35,64,10.8
19848,1139,60825,3.23,25,0,12,31,8,16.5,65,10.8
19849,1139,60826,2.564,26,0,12.5,31,8,16.5,66,10.8
19850,1139,60827,0.251,27,0,13,31,8,16.5,67,14.4
19851,1139,60828,0.032,28,0,13.5,31,8,16.6,68.5,14.4
19852,1139,60829,0.437,29,0,14,31,8,16.7,70,18
19853,1139,60830,1.574,30,0,14.5,31,8,17.05,67,18
19854,1139,60831,2.746,31,0,15,31,8,17.4,64,14.4
19855,1139,60832,0.744,32,0,15.5,31,8,17.15,68,14.4
19856,1139,60833,0.877,33,0,16,31,8,16.9,72,14.4
19857,1139,60834,2.379,34,0,16.5,31,8,16.55,74,14.4
19858,1139,60835,0.746,35,0,17,31,8,16.2,76,14.4
19859,1139,60836,1.068,36,0,17.5,31,8,16.05,75.5,14.4
19860,1139,60837,0.228,37,0,18,31,8,15.9,75,10.8
19861,1139,60838,0.203,38,0,18.5,31,8,15.35,77.5,10.8
19862,1139,60839,4.801,39,0,19,31,8,14.8,80,7.2
19863,1139,60840,0.721,40,0,19.5,31,8,13.8,81.5,7.2
19864,1139,60841,2.311,41,0,20,31,8,12.8,83,3.6
19865,1139,60842,0.637,42,0,20.5,31,8,12.3,85.5,3.6
19866,1139,60843,1.355,43,0,21,31,8,11.8,88,3.6
19867,1139,60844,0.803,44,0,21.5,31,8,11.3,88,3.6
19868,1139,60845,0.991,45,0,22,31,8,10.8,88,3.6
19869,1139,60846,0.583,46,0,22.5,31,8,10.95,88.5,3.6
19870,1139,60847,0.649,47,0,23,31,8,11.1,89,3.6
19871,1139,60848,0.633,48,0,23.5,31,8,9.2,91,3.6
19872,1139,60901,0.744,1,0,0,1,9,7.3,93,3.6
19873,1139,60902,0.561,2,0,0.5,1,9,6.95,95,3.6
19874,1139,60903,0.048,3,0,1,1,9,6.6,97,3.6
19875,1139,60904,0.047,4,0,1.5,1,9,6.7,97.5,3.6
19876,1139,60905,0.119,5,0,2,1,9,6.8,98,3.6
19877,1139,60906,0.204,6,0,2.5,1,9,6.55,98.5,3.6
19878,1139,60907,0.092,7,0,3,1,9,6.3,99,3.6
19879,1139,60908,0.042,8,0,3.5,1,9,6.05,99,3.6
19880,1139,60909,0.042,9,0,4,1,9,5.8,99,3.6
19881,1139,60910,0.12,10,0,4.5,1,9,5.9,99,3.6
19882,1139,60911,0.205,11,0,5,1,9,6,99,3.6
19883,1139,60912,0.087,12,0,5.5,1,9,5.55,99,3.6
19884,1139,60913,0.042,13,0,6,1,9,5.1,99,3.6
19885,1139,60914,0.05,14,0,6.5,1,9,6.85,99,3.6
19886,1139,60915,1.732,15,0,7,1,9,8.6,99,3.6
19887,1139,60916,3.244,16,0,7.5,1,9,11.55,90.5,3.6
19888,1139,60917,2.646,17,0,8,1,9,14.5,82,10.8
19889,1139,60918,2.75,18,0,8.5,1,9,15.35,75.5,10.8
19890,1139,60919,0.506,19,0,9,1,9,16.2,69,14.4
19891,1139,60920,0.513,20,0,9.5,1,9,16.3,72.5,14.4
19892,1139,60921,0.124,21,0,10,1,9,16.4,76,14.4
19893,1139,60922,0.032,22,0,10.5,1,9,16.65,74.5,14.4
19894,1139,60923,0.065,23,0,11,1,9,16.9,73,14.4
19895,1139,60924,0.115,24,0,11.5,1,9,16.9,74.5,14.4
19896,1139,60925,0.372,25,0,12,1,9,16.9,76,18
19897,1139,60926,0.742,26,0,12.5,1,9,17.05,75,18
19898,1139,60927,1.404,27,0,13,1,9,17.2,74,14.4
19899,1139,60928,1.605,28,0,13.5,1,9,17.6,71.5,14.4
19900,1139,60929,1.926,29,0,14,1,9,18,69,14.4
19901,1139,60930,2.993,30,0,14.5,1,9,18.05,66.5,14.4
19902,1139,60931,1.783,31,0,15,1,9,18.1,64,18
19903,1139,60932,0.296,32,0,15.5,1,9,18.05,60,18
19904,1139,60933,0.215,33,0,16,1,9,18,56,18
19905,1139,60934,0.866,34,0,16.5,1,9,17.45,55.5,18
19906,1139,60935,0.211,35,0,17,1,9,16.9,55,18
19907,1139,60936,0.15,36,0,17.5,1,9,16.45,57.5,18
19908,1139,60937,0.061,37,0,18,1,9,16,60,14.4
19909,1139,60938,0.113,38,0,18.5,1,9,15.1,71.5,14.4
19910,1139,60939,2.867,39,0,19,1,9,14.2,83,14.4
19911,1139,60940,0.965,40,0,19.5,1,9,12.9,87,14.4
19912,1139,60941,0.455,41,0,20,1,9,11.6,91,10.8
19913,1139,60942,0.583,42,0,20.5,1,9,11.65,93.5,10.8
19914,1139,60943,0.827,43,0,21,1,9,11.7,96,7.2
19915,1139,60944,0.822,44,0,21.5,1,9,12.35,96,7.2
19916,1139,60945,0.65,45,0,22,1,9,13,96,10.8
19917,1139,60946,0.99,46,0,22.5,1,9,12.6,94,10.8
19918,1139,60947,0.792,47,0,23,1,9,12.2,92,7.2
19919,1139,60948,0.721,48,0,23.5,1,9,11.1,93,7.2
19920,1139,61001,0.532,1,0,0,2,9,10,94,7.2
19921,1139,61002,0.471,2,0,0.5,2,9,9.35,94.5,7.2
19922,1139,61003,0.073,3,0,1,2,9,8.7,95,7.2
19923,1139,61004,0.213,4,0,1.5,2,9,8.15,96,7.2
19924,1139,61005,0.201,5,0,2,2,9,7.6,97,7.2
19925,1139,61006,0.067,6,0,2.5,2,9,7.35,98,7.2
19926,1139,61007,0.067,7,0,3,2,9,7.1,99,3.6
19927,1139,61008,0.073,8,0,3.5,2,9,6.8,98.5,3.6
19928,1139,61009,0.238,9,0,4,2,9,6.5,98,7.2
19929,1139,61010,0.171,10,0,4.5,2,9,6.95,98.5,7.2
19930,1139,61011,0.067,11,0,5,2,9,7.4,99,7.2
19931,1139,61012,0.067,12,0,5.5,2,9,7,99,7.2
19932,1139,61013,0.084,13,0,6,2,9,6.6,99,3.6
19933,1139,61014,0.224,14,0,6.5,2,9,8.95,99,3.6
19934,1139,61015,0.151,15,0,7,2,9,11.3,99,7.2
19935,1139,61016,0.126,16,0,7.5,2,9,13.3,95,7.2
19936,1139,61017,0.3,17,0,8,2,9,15.3,91,7.2
19937,1139,61018,1.906,18,0,8.5,2,9,16,85,7.2
19938,1139,61019,1.047,19,0,9,2,9,16.7,79,10.8
19939,1139,61020,2.372,20,0,9.5,2,9,17.7,69.5,10.8
19940,1139,61021,0.345,21,0,10,2,9,18.7,60,14.4
19941,1139,61022,2.367,22,0,10.5,2,9,18.7,60.5,14.4
19942,1139,61023,0.744,23,0,11,2,9,18.7,61,18
19943,1139,61024,0.938,24,0,11.5,2,9,18.85,63.5,18
19944,1139,61025,0.037,25,0,12,2,9,19,66,18
19945,1139,61026,0.037,26,0,12.5,2,9,19.4,63.5,18
19946,1139,61027,0.047,27,0,13,2,9,19.8,61,21.6
19947,1139,61028,2.135,28,0,13.5,2,9,19.7,60,21.6
19948,1139,61029,2.397,29,0,14,2,9,19.6,59,21.6
19949,1139,61030,3.018,30,0,14.5,2,9,19.6,57.5,21.6
19950,1139,61031,1.048,31,0,15,2,9,19.6,56,25.2
19951,1139,61032,0.646,32,0,15.5,2,9,19.35,55.5,25.2
19952,1139,61033,0.215,33,0,16,2,9,19.1,55,21.6
19953,1139,61034,0.188,34,0,16.5,2,9,18.6,55.5,21.6
19954,1139,61035,1.25,35,0,17,2,9,18.1,56,21.6
19955,1139,61036,0.663,36,0,17.5,2,9,17.65,58,21.6
19956,1139,61037,0.843,37,0,18,2,9,17.2,60,18
19957,1139,61038,1.582,38,0,18.5,2,9,15.45,70,18
19958,1139,61039,0.331,39,0,19,2,9,13.7,80,10.8
19959,1139,61040,1.507,40,0,19.5,2,9,12.85,83,10.8
19960,1139,61041,0.636,41,0,20,2,9,12,86,10.8
19961,1139,61042,0.814,42,0,20.5,2,9,12.8,85,10.8
19962,1139,61043,0.993,43,0,21,2,9,13.6,84,7.2
19963,1139,61044,0.751,44,0,21.5,2,9,13.25,84.5,7.2
19964,1139,61045,0.596,45,0,22,2,9,12.9,85,3.6
19965,1139,61046,0.753,46,0,22.5,2,9,11.45,87.5,3.6
19966,1139,61047,0.676,47,0,23,2,9,10,90,3.6
19967,1139,61048,0.543,48,0,23.5,2,9,9.05,92.5,3.6
19968,1139,61101,0.513,1,0,0,3,9,8.1,95,7.2
19969,1139,61102,0.596,2,0,0.5,3,9,8.05,95.5,7.2
19970,1139,61103,0.261,3,0,1,3,9,8,96,3.6
19971,1139,61104,0.064,4,0,1.5,3,9,7.6,96.5,3.6
19972,1139,61105,0.064,5,0,2,3,9,7.2,97,3.6
19973,1139,61106,0.194,6,0,2.5,3,9,7,97.5,3.6
19974,1139,61107,0.208,7,0,3,3,9,6.8,98,3.6
19975,1139,61108,0.064,8,0,3.5,3,9,6.7,98,3.6
19976,1139,61109,0.064,9,0,4,3,9,6.6,98,3.6
19977,1139,61110,0.125,10,0,4.5,3,9,7.25,97.5,3.6
19978,1139,61111,0.248,11,0,5,3,9,7.9,97,7.2
19979,1139,61112,0.146,12,0,5.5,3,9,9.5,98,7.2
19980,1139,61113,0.064,13,0,6,3,9,11.1,99,7.2
19981,1139,61114,0.063,14,0,6.5,3,9,12.25,97.5,7.2
19982,1139,61115,0.2,15,0,7,3,9,13.4,96,7.2
19983,1139,61116,0.419,16,0,7.5,3,9,14.2,92,7.2
19984,1139,61117,0.567,17,0,8,3,9,15,88,14.4
19985,1139,61118,2.367,18,0,8.5,3,9,15.8,85,14.4
19986,1139,61119,3.857,19,0,9,3,9,16.6,82,14.4
19987,1139,61120,0.98,20,0,9.5,3,9,17.25,80,14.4
19988,1139,61121,0.992,21,0,10,3,9,17.9,78,14.4
19989,1139,61122,1.007,22,0,10.5,3,9,18.45,73,14.4
19990,1139,61123,0.73,23,0,11,3,9,19,68,18
19991,1139,61124,1.335,24,0,11.5,3,9,19.15,70,18
19992,1139,61125,4.559,25,0,12,3,9,19.3,72,18
19993,1139,61126,0.963,26,0,12.5,3,9,19.3,68.5,18
19994,1139,61127,0.033,27,0,13,3,9,19.3,65,18
19995,1139,61128,0.166,28,0,13.5,3,9,19.15,62.5,18
19996,1139,61129,0.893,29,0,14,3,9,19,60,21.6
19997,1139,61130,2.754,30,0,14.5,3,9,18.75,63,21.6
19998,1139,61131,0.711,31,0,15,3,9,18.5,66,21.6
19999,1139,61132,0.313,32,0,15.5,3,9,18.1,68.5,21.6
20000,1139,61133,0.38,33,0,16,3,9,17.7,71,25.2
20001,1139,61134,0.036,34,0,16.5,3,9,17.3,71.5,25.2
20002,1139,61135,0.592,35,0,17,3,9,16.9,72,18
20003,1139,61136,0.319,36,0,17.5,3,9,16.5,74,18
20004,1139,61137,0.689,37,0,18,3,9,16.1,76,18
20005,1139,61138,2.888,38,0,18.5,3,9,15.5,79,18
20006,1139,61139,2.486,39,0,19,3,9,14.9,82,14.4
20007,1139,61140,1.39,40,0,19.5,3,9,14.75,83,14.4
20008,1139,61141,1.295,41,0,20,3,9,14.6,84,14.4
20009,1139,61142,1.172,42,0,20.5,3,9,14.35,86,14.4
20010,1139,61143,1.021,43,0,21,3,9,14.1,88,14.4
20011,1139,61144,0.972,44,0,21.5,3,9,13.95,88.5,14.4
20012,1139,61145,0.649,45,0,22,3,9,13.8,89,18
20013,1139,61146,0.616,46,0,22.5,3,9,14,89.5,18
20014,1139,61147,0.762,47,0,23,3,9,14.2,90,14.4
20015,1139,61148,0.941,48,0,23.5,3,9,13.9,91,14.4
20016,1139,61201,0.276,1,0,0,4,9,13.6,92,10.8
20017,1139,61202,0.149,2,0,0.5,4,9,13.65,94,10.8
20018,1139,61203,0.3,3,0,1,4,9,13.7,96,14.4
20019,1139,61204,0.228,4,0,1.5,4,9,13.8,96,14.4
20020,1139,61205,0.128,5,0,2,4,9,13.9,96,10.8
20021,1139,61206,0.129,6,0,2.5,4,9,14.1,95,10.8
20022,1139,61207,0.275,7,0,3,4,9,14.3,94,14.4
20023,1139,61208,0.266,8,0,3.5,4,9,14.4,92,14.4
20024,1139,61209,0.132,9,0,4,4,9,14.5,90,14.4
20025,1139,61210,0.13,10,0,4.5,4,9,14.35,90.5,14.4
20026,1139,61211,0.244,11,0,5,4,9,14.2,91,18
20027,1139,61212,0.289,12,0,5.5,4,9,14.2,89.5,18
20028,1139,61213,0.132,13,0,6,4,9,14.2,88,14.4
20029,1139,61214,0.13,14,0,6.5,4,9,14.5,88.5,14.4
20030,1139,61215,0.163,15,0,7,4,9,14.8,89,18
20031,1139,61216,0.268,16,0,7.5,4,9,14.8,90,18
20032,1139,61217,0.497,17,0,8,4,9,14.8,91,14.4
20033,1139,61218,0.454,18,0,8.5,4,9,15,90,14.4
20034,1139,61219,0.469,19,0,9,4,9,15.2,89,18
20035,1139,61220,0.525,20,0,9.5,4,9,15,91,18
20036,1139,61221,1.687,21,0,10,4,9,14.8,93,10.8
20037,1139,61222,1.68,22,0,10.5,4,9,14.95,94.5,10.8
20038,1139,61223,1.725,23,0,11,4,9,15.1,96,14.4
20039,1139,61224,2.883,24,0,11.5,4,9,15.4,95.5,14.4
20040,1139,61225,1.312,25,0,12,4,9,15.7,95,18
20041,1139,61226,1.249,26,0,12.5,4,9,15.95,94,18
20042,1139,61227,0.077,27,0,13,4,9,16.2,93,18
20043,1139,61228,0.091,28,0,13.5,4,9,16.3,91.5,18
20044,1139,61229,0.206,29,0,14,4,9,16.4,90,14.4
20045,1139,61230,0.118,30,0,14.5,4,9,16.5,89.5,14.4
20046,1139,61231,0.042,31,0,15,4,9,16.6,89,21.6
20047,1139,61232,0.042,32,0,15.5,4,9,16.3,89.5,21.6
20048,1139,61233,0.169,33,0,16,4,9,16,90,18
20049,1139,61234,0.2,34,0,16.5,4,9,15.9,89,18
20050,1139,61235,0.053,35,0,17,4,9,15.8,88,18
20051,1139,61236,0.04,36,0,17.5,4,9,15.8,89,18
20052,1139,61237,0.059,37,0,18,4,9,15.8,90,18
20053,1139,61238,0.212,38,0,18.5,4,9,15.5,90.5,18
20054,1139,61239,2.357,39,0,19,4,9,15.2,91,18
20055,1139,61240,0.336,40,0,19.5,4,9,15.4,88.5,18
20056,1139,61241,0.904,41,0,20,4,9,15.6,86,18
20057,1139,61242,3.347,42,0,20.5,4,9,15.45,88,18
20058,1139,61243,0.69,43,0,21,4,9,15.3,90,18
20059,1139,61244,0.716,44,0,21.5,4,9,15.35,90.5,18
20060,1139,61245,0.686,45,0,22,4,9,15.4,91,10.8
20061,1139,61246,0.919,46,0,22.5,4,9,15.15,92,10.8
20062,1139,61247,0.651,47,0,23,4,9,14.9,93,10.8
20063,1139,61248,0.653,48,0,23.5,4,9,14.85,94.5,10.8
20064,1139,61301,0.227,1,0,0,5,9,14.8,96,10.8
20065,1139,61302,0.311,2,0,0.5,5,9,14.8,96.5,10.8
20066,1139,61303,0.498,3,0,1,5,9,14.8,97,10.8
20067,1139,61304,0.389,4,0,1.5,5,9,14.8,97,10.8
20068,1139,61305,0.379,5,0,2,5,9,14.8,97,14.4
20069,1139,61306,0.287,6,0,2.5,5,9,14.85,97,14.4
20070,1139,61307,0.236,7,0,3,5,9,14.9,97,10.8
20071,1139,61308,0.129,8,0,3.5,5,9,14.9,97,10.8
20072,1139,61309,0.075,9,0,4,5,9,14.9,97,10.8
20073,1139,61310,0.153,10,0,4.5,5,9,14.95,97.5,10.8
20074,1139,61311,0.226,11,0,5,5,9,15,98,18
20075,1139,61312,0.109,12,0,5.5,5,9,14.75,97.5,18
20076,1139,61313,0.067,13,0,6,5,9,14.5,97,21.6
20077,1139,61314,0.068,14,0,6.5,5,9,14.6,94.5,21.6
20078,1139,61315,0.196,15,0,7,5,9,14.7,92,21.6
20079,1139,61316,0.271,16,0,7.5,5,9,14.8,89.5,21.6
20080,1139,61317,0.137,17,0,8,5,9,14.9,87,21.6
20081,1139,61318,1.376,18,0,8.5,5,9,14.95,87.5,21.6
20082,1139,61319,1.173,19,0,9,5,9,15,88,21.6
20083,1139,61320,2.809,20,0,9.5,5,9,15.05,88,21.6
20084,1139,61321,0.17,21,0,10,5,9,15.1,88,21.6
20085,1139,61322,0.545,22,0,10.5,5,9,14.95,89.5,21.6
20086,1139,61323,0.51,23,0,11,5,9,14.8,91,21.6
20087,1139,61324,1.374,24,0,11.5,5,9,14.9,91,21.6
20088,1139,61325,0.413,25,0,12,5,9,15,91,21.6
20089,1139,61326,1.302,26,0,12.5,5,9,14.85,93,21.6
20090,1139,61327,4.016,27,0,13,5,9,14.7,95,28.8
20091,1139,61328,2.961,28,0,13.5,5,9,14.7,95.5,28.8
20092,1139,61329,6.269,29,0,14,5,9,14.7,96,21.6
20093,1139,61330,2.452,30,0,14.5,5,9,14.9,96,21.6
20094,1139,61331,1.018,31,0,15,5,9,15.1,96,21.6
20095,1139,61332,1.644,32,0,15.5,5,9,15,96.5,21.6
20096,1139,61333,0.488,33,0,16,5,9,14.9,97,25.2
20097,1139,61334,0.356,34,0,16.5,5,9,14.95,97,25.2
20098,1139,61335,0.296,35,0,17,5,9,15,97,21.6
20099,1139,61336,0.247,36,0,17.5,5,9,14.9,97.5,21.6
20100,1139,61337,0.153,37,0,18,5,9,14.8,98,25.2
20101,1139,61338,0.035,38,0,18.5,5,9,14.85,98,25.2
20102,1139,61339,0.035,39,0,19,5,9,14.9,98,25.2
20103,1139,61340,0.099,40,0,19.5,5,9,14.9,98,25.2
20104,1139,61341,1.419,41,0,20,5,9,14.9,98,25.2
20105,1139,61342,1.772,42,0,20.5,5,9,14.95,98,25.2
20106,1139,61343,0.959,43,0,21,5,9,15,98,25.2
20107,1139,61344,0.81,44,0,21.5,5,9,15.05,97.5,25.2
20108,1139,61345,0.775,45,0,22,5,9,15.1,97,25.2
20109,1139,61346,0.741,46,0,22.5,5,9,15.2,95,25.2
20110,1139,61347,0.619,47,0,23,5,9,15.3,93,28.8
20111,1139,61348,0.554,48,0,23.5,5,9,15.25,92,28.8
20112,1139,61401,0.281,1,0,0,6,9,15.2,91,36
20113,1139,61402,0.257,2,0,0.5,6,9,14.95,92,36
20114,1139,61403,0.122,3,0,1,6,9,14.7,93,32.4
20115,1139,61404,0.065,4,0,1.5,6,9,14.65,93,32.4
20116,1139,61405,0.065,5,0,2,6,9,14.6,93,25.2
20117,1139,61406,0.175,6,0,2.5,6,9,14.65,91.5,25.2
20118,1139,61407,0.224,7,0,3,6,9,14.7,90,36
20119,1139,61408,0.093,8,0,3.5,6,9,14.7,90,36
20120,1139,61409,0.065,9,0,4,6,9,14.7,90,28.8
20121,1139,61410,0.065,10,0,4.5,6,9,14.6,90,28.8
20122,1139,61411,0.183,11,0,5,6,9,14.5,90,28.8
20123,1139,61412,0.223,12,0,5.5,6,9,14.5,90,28.8
20124,1139,61413,0.086,13,0,6,6,9,14.5,90,25.2
20125,1139,61414,0.065,14,0,6.5,6,9,14.15,92.5,25.2
20126,1139,61415,0.097,15,0,7,6,9,13.8,95,28.8
20127,1139,61416,0.637,16,0,7.5,6,9,13.9,95.5,28.8
20128,1139,61417,0.785,17,0,8,6,9,14,96,28.8
20129,1139,61418,1.908,18,0,8.5,6,9,14.15,96.5,28.8
20130,1139,61419,3.057,19,0,9,6,9,14.3,97,32.4
20131,1139,61420,1.212,20,0,9.5,6,9,14.55,96.5,32.4
20132,1139,61421,2.464,21,0,10,6,9,14.8,96,32.4
20133,1139,61422,0.956,22,0,10.5,6,9,14.75,96,32.4
20134,1139,61423,0.653,23,0,11,6,9,14.7,96,28.8
20135,1139,61424,0.039,24,0,11.5,6,9,14.5,96.5,28.8
20136,1139,61425,0.074,25,0,12,6,9,14.3,97,25.2
20137,1139,61426,0.203,26,0,12.5,6,9,14.05,97,25.2
20138,1139,61427,0.144,27,0,13,6,9,13.8,97,28.8
20139,1139,61428,0.039,28,0,13.5,6,9,13.75,96.5,28.8
20140,1139,61429,1.836,29,0,14,6,9,13.7,96,21.6
20141,1139,61430,2.442,30,0,14.5,6,9,13.75,97,21.6
20142,1139,61431,1.591,31,0,15,6,9,13.8,98,25.2
20143,1139,61432,0.285,32,0,15.5,6,9,14.1,97.5,25.2
20144,1139,61433,0.209,33,0,16,6,9,14.4,97,25.2
20145,1139,61434,0.045,34,0,16.5,6,9,14.45,97,25.2
20146,1139,61435,0.514,35,0,17,6,9,14.5,97,25.2
20147,1139,61436,0.422,36,0,17.5,6,9,14.35,97,25.2
20148,1139,61437,0.065,37,0,18,6,9,14.2,97,25.2
20149,1139,61438,0.048,38,0,18.5,6,9,14.05,97.5,25.2
20150,1139,61439,2.067,39,0,19,6,9,13.9,98,18
20151,1139,61440,1.177,40,0,19.5,6,9,14.05,98.5,18
20152,1139,61441,2.901,41,0,20,6,9,14.2,99,14.4
20153,1139,61442,1.164,42,0,20.5,6,9,14.15,99,14.4
20154,1139,61443,0.767,43,0,21,6,9,14.1,99,14.4
20155,1139,61444,1.182,44,0,21.5,6,9,14,99,14.4
20156,1139,61445,0.96,45,0,22,6,9,13.9,99,14.4
20157,1139,61446,0.733,46,0,22.5,6,9,13.95,99,14.4
20158,1139,61447,0.157,47,0,23,6,9,14,99,7.2
20159,1139,61448,0.134,48,0,23.5,6,9,13.7,98.5,7.2
20160,1139,61501,0.228,1,0,0,7,9,13.4,98,7.2
20161,1139,61502,0.123,2,0,0.5,7,9,13.4,97.5,7.2
20162,1139,61503,0.066,3,0,1,7,9,13.4,97,10.8
20163,1139,61504,0.066,4,0,1.5,7,9,13.3,96.5,10.8
20164,1139,61505,0.195,5,0,2,7,9,13.2,96,10.8
20165,1139,61506,0.224,6,0,2.5,7,9,13.25,94,10.8
20166,1139,61507,0.082,7,0,3,7,9,13.3,92,10.8
20167,1139,61508,0.066,8,0,3.5,7,9,13.2,92,10.8
20168,1139,61509,0.07,9,0,4,7,9,13.1,92,14.4
20169,1139,61510,0.235,10,0,4.5,7,9,12.95,93,14.4
20170,1139,61511,0.184,11,0,5,7,9,12.8,94,7.2
20171,1139,61512,0.065,12,0,5.5,7,9,12.75,94,7.2
20172,1139,61513,0.065,13,0,6,7,9,12.7,94,7.2
20173,1139,61514,0.083,14,0,6.5,7,9,13,93,7.2
20174,1139,61515,0.231,15,0,7,7,9,13.3,92,7.2
20175,1139,61516,0.273,16,0,7.5,7,9,13.35,91.5,7.2
20176,1139,61517,0.44,17,0,8,7,9,13.4,91,7.2
20177,1139,61518,2.368,18,0,8.5,7,9,13.75,89.5,7.2
20178,1139,61519,0.683,19,0,9,7,9,14.1,88,7.2
20179,1139,61520,2.733,20,0,9.5,7,9,15.2,82.5,7.2
20180,1139,61521,1.004,21,0,10,7,9,16.3,77,14.4
20181,1139,61522,1.281,22,0,10.5,7,9,16,77,14.4
20182,1139,61523,0.115,23,0,11,7,9,15.7,77,10.8
20183,1139,61524,0.74,24,0,11.5,7,9,15.15,77.5,10.8
20184,1139,61525,3.986,25,0,12,7,9,14.6,78,14.4
20185,1139,61526,1.213,26,0,12.5,7,9,14.65,80.5,14.4
20186,1139,61527,0.456,27,0,13,7,9,14.7,83,18
20187,1139,61528,0.035,28,0,13.5,7,9,15.25,80,18
20188,1139,61529,0.745,29,0,14,7,9,15.8,77,10.8
20189,1139,61530,3.503,30,0,14.5,7,9,14.8,82,10.8
20190,1139,61531,1.221,31,0,15,7,9,13.8,87,18
20191,1139,61532,0.154,32,0,15.5,7,9,13.9,86,18
20192,1139,61533,0.597,33,0,16,7,9,14,85,10.8
20193,1139,61534,2.482,34,0,16.5,7,9,14.95,79.5,10.8
20194,1139,61535,0.248,35,0,17,7,9,15.9,74,14.4
20195,1139,61536,0.033,36,0,17.5,7,9,14.65,81,14.4
20196,1139,61537,0.034,37,0,18,7,9,13.4,88,10.8
20197,1139,61538,0.1,38,0,18.5,7,9,13.15,88,10.8
20198,1139,61539,1.734,39,0,19,7,9,12.9,88,7.2
20199,1139,61540,1.486,40,0,19.5,7,9,12.8,88,7.2
20200,1139,61541,1.1,41,0,20,7,9,12.7,88,7.2
20201,1139,61542,0.824,42,0,20.5,7,9,12.75,87,7.2
20202,1139,61543,1.099,43,0,21,7,9,12.8,86,7.2
20203,1139,61544,0.857,44,0,21.5,7,9,12.55,84.5,7.2
20204,1139,61545,0.594,45,0,22,7,9,12.3,83,7.2
20205,1139,61546,0.574,46,0,22.5,7,9,11.65,87.5,7.2
20206,1139,61547,0.665,47,0,23,7,9,11,92,10.8
20207,1139,61548,0.766,48,0,23.5,7,9,10.6,92,10.8
20208,1139,61601,0.637,1,0,0,8,9,10.2,92,10.8
20209,1139,61602,0.607,2,0,0.5,8,9,11.15,91,10.8
20210,1139,61603,0.611,3,0,1,8,9,12.1,90,10.8
20211,1139,61604,0.556,4,0,1.5,8,9,12.3,88.5,10.8
20212,1139,61605,0.224,5,0,2,8,9,12.5,87,14.4
20213,1139,61606,0.065,6,0,2.5,8,9,12.35,89.5,14.4
20214,1139,61607,0.067,7,0,3,8,9,12.2,92,14.4
20215,1139,61608,0.066,8,0,3.5,8,9,12.4,91.5,14.4
20216,1139,61609,0.22,9,0,4,8,9,12.6,91,18
20217,1139,61610,0.211,10,0,4.5,8,9,12.3,92,18
20218,1139,61611,0.066,11,0,5,8,9,12,93,14.4
20219,1139,61612,0.065,12,0,5.5,8,9,12.6,92,14.4
20220,1139,61613,0.065,13,0,6,8,9,13.2,91,18
20221,1139,61614,0.204,14,0,6.5,8,9,13.4,91,18
20222,1139,61615,0.399,15,0,7,8,9,13.6,91,18
20223,1139,61616,0.401,16,0,7.5,8,9,13.95,90.5,18
20224,1139,61617,0.455,17,0,8,8,9,14.3,90,10.8
20225,1139,61618,2.31,18,0,8.5,8,9,14.75,87.5,10.8
20226,1139,61619,2.068,19,0,9,8,9,15.2,85,14.4
20227,1139,61620,1.658,20,0,9.5,8,9,15.6,84,14.4
20228,1139,61621,0.049,21,0,10,8,9,16,83,14.4
20229,1139,61622,0.073,22,0,10.5,8,9,16.7,82,14.4
20230,1139,61623,0.099,23,0,11,8,9,17.4,81,10.8
20231,1139,61624,0.585,24,0,11.5,8,9,16.6,85,10.8
20232,1139,61625,0.146,25,0,12,8,9,15.8,89,18
20233,1139,61626,0.05,26,0,12.5,8,9,15.5,90.5,18
20234,1139,61627,3.59,27,0,13,8,9,15.2,92,18
20235,1139,61628,1.296,28,0,13.5,8,9,16.4,87,18
20236,1139,61629,0.448,29,0,14,8,9,17.6,82,14.4
20237,1139,61630,1.284,30,0,14.5,8,9,18.45,74,14.4
20238,1139,61631,0.7,31,0,15,8,9,19.3,66,10.8
20239,1139,61632,0.729,32,0,15.5,8,9,18.05,68,10.8
20240,1139,61633,0.977,33,0,16,8,9,16.8,70,14.4
20241,1139,61634,2.118,34,0,16.5,8,9,17,73.5,14.4
20242,1139,61635,0.467,35,0,17,8,9,17.2,77,18
20243,1139,61636,0.114,36,0,17.5,8,9,16.75,78,18
